CAR_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1_IMPROVEMENT,S2_IMPROVEMENT,S3_IMPROVEMENT,KPH,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,TEAM,LOCATION,EVENT,PITSTOP_TAKEN,EVENT_TYPE
23,2,110,0,0,0,0,0,127.3,27.6,40.0,26.2,23,0.0,11,3,1,0,0
23,3,111,0,0,0,0,0,122.2,28.5,41.8,27.5,23,0.0,11,3,1,0,0
23,4,100,0,0,0,0,0,121.9,28.9,41.7,27.4,23,0.0,11,3,1,0,0
23,5,100,0,0,0,0,0,121.9,29.0,41.5,27.5,23,0.0,11,3,1,0,0
23,6,81,0,0,0,0,0,107.8,29.1,46.0,35.7,23,0.0,11,3,1,0,0
23,7,96,0,0,0,0,0,102.2,36.6,49.4,30.9,23,0.0,11,3,1,0,0
23,8,99,0,0,0,0,0,125.8,27.9,40.4,26.7,23,0.0,11,3,1,0,0
23,9,84,0,0,0,0,0,125.8,27.7,40.3,26.9,23,0.0,11,3,1,0,0
23,10,86,0,0,0,0,0,97.3,36.1,56.6,30.0,23,0.0,11,3,1,0,0
23,11,106,0,0,0,0,0,126.6,27.7,40.1,26.5,23,0.0,11,3,1,0,0
23,12,93,0,0,0,0,0,120.0,27.7,41.6,30.2,23,0.0,11,3,1,0,0
23,13,74,0,1,0,0,0,36.1,32.1,47.1,,23,0.0,11,3,1,0,0
23,14,117,0,0,0,0,0,100.3,38.7,48.5,31.9,23,230.1,11,3,1,1,0
23,15,68,1,0,1,1,1,130.2,26.7,39.1,25.9,23,0.0,11,3,1,0,0
5,1,102,0,0,0,0,0,51.7,148.2,49.4,33.5,0,111.4,5,3,3,1,1
5,2,185,1,0,1,1,1,129.4,27.0,39.1,26.2,0,0.0,5,3,3,0,1
8,1,115,0,0,0,0,0,52.0,147.9,49.3,32.6,22,108.7,7,3,3,1,1
8,2,99,1,0,1,1,1,128.3,26.8,39.7,26.6,22,0.0,7,3,3,0,1
9,1,97,0,0,0,0,0,51.3,150.1,48.2,34.8,7,112.8,5,3,3,1,1
9,2,142,1,0,1,1,3,130.2,26.9,39.1,25.7,7,0.0,5,3,3,0,1
16,1,72,0,0,0,0,0,50.6,153.1,46.1,36.9,16,119.3,0,3,3,1,1
16,2,117,1,0,1,1,1,129.7,26.9,39.2,26.0,16,0.0,0,3,3,0,1
0,1,110,0,0,0,0,0,50.9,152.4,46.4,35.9,8,117.6,4,3,3,1,1
0,2,104,3,0,3,3,1,130.3,26.7,39.1,25.8,8,0.0,4,3,3,0,1
1,1,96,0,0,0,0,0,52.6,146.7,48.8,31.4,20,110.2,7,3,3,1,1
1,2,92,1,0,1,1,1,129.4,27.0,39.3,26.0,20,0.0,7,3,3,0,1
5,1,101,0,0,0,0,0,76.3,73.9,48.0,34.8,0,31.7,5,3,0,1,0
5,2,71,0,1,0,0,0,66.5,33.7,72.1,,0,0.0,5,3,0,0,0
5,3,145,0,0,0,0,0,113.4,33.9,43.2,28.2,0,52.6,5,3,0,1,0
5,4,82,0,0,0,0,0,119.8,30.0,42.0,27.7,0,0.0,5,3,0,0,0
5,5,96,0,0,0,0,0,121.1,29.4,41.7,27.6,0,0.0,5,3,0,0,0
5,6,71,0,0,0,0,0,121.5,29.2,41.5,27.6,0,0.0,5,3,0,0,0
5,7,69,0,0,0,0,0,92.4,34.7,50.1,44.4,0,0.0,5,3,0,0,0
5,8,83,0,0,0,0,0,104.2,28.2,52.4,34.2,0,0.0,5,3,0,0,0
5,9,110,0,0,0,0,0,125.1,28.1,40.5,26.9,0,0.0,5,3,0,0,0
5,10,105,0,0,0,0,0,94.6,36.6,56.6,33.0,0,0.0,5,3,0,0,0
5,11,88,0,1,0,0,0,14.9,27.8,44.2,,0,0.0,5,3,0,0,0
5,12,105,0,0,0,0,0,96.5,37.4,43.4,43.0,0,704.3,5,3,0,1,0
5,13,198,0,0,0,0,0,128.1,26.9,40.0,26.3,0,0.0,5,3,0,0,0
5,14,74,0,0,0,0,0,98.0,34.6,55.7,31.5,0,0.0,5,3,0,0,0
5,15,83,0,0,0,0,0,126.0,27.8,40.2,26.8,0,0.0,5,3,0,0,0
5,16,101,0,0,0,0,0,90.1,43.9,54.5,34.2,0,0.0,5,3,0,0,0
5,17,84,2,0,2,1,1,129.5,26.7,39.4,26.1,0,0.0,5,3,0,0,0
5,18,89,0,0,0,0,0,120.9,29.4,42.0,27.5,0,0.0,5,3,0,0,0
6,1,71,0,0,0,0,0,77.2,72.1,48.0,34.6,9,26.8,0,3,0,1,0
6,2,100,0,0,0,0,0,87.4,30.9,74.5,31.3,9,0.0,0,3,0,0,0
6,3,118,0,0,0,0,0,118.7,29.9,42.6,28.1,9,0.0,0,3,0,0,0
6,4,70,0,0,0,0,0,119.7,29.6,42.2,28.0,9,0.0,0,3,0,0,0
6,5,72,0,0,0,0,0,119.5,29.5,42.3,28.1,9,0.0,0,3,0,0,0
6,6,77,0,0,0,0,0,122.0,28.9,41.5,27.4,9,0.0,0,3,0,0,0
6,7,87,0,0,0,0,0,114.4,29.3,43.9,31.2,9,0.0,0,3,0,0,0
6,8,78,0,0,0,0,0,123.6,28.5,41.0,27.2,9,0.0,0,3,0,0,0
6,10,91,0,0,0,0,0,118.1,29.8,43.0,28.3,9,0.0,0,3,0,0,0
6,11,90,0,0,0,0,0,123.7,28.4,41.1,27.1,9,0.0,0,3,0,0,0
6,12,97,0,1,0,0,0,15.5,32.3,42.2,,9,0.0,0,3,0,0,0
6,13,97,0,0,0,0,0,91.8,40.3,43.7,46.1,9,675.7,0,3,0,1,0
6,14,116,0,0,0,0,0,127.2,27.4,40.1,26.5,9,0.0,0,3,0,0,0
6,15,86,0,1,0,0,0,40.9,28.0,42.2,,9,0.0,0,3,0,0,0
6,16,103,0,0,0,0,0,111.1,32.6,43.0,31.9,9,198.2,0,3,0,1,0
6,17,74,1,0,1,1,1,128.7,27.0,39.6,26.2,9,0.0,0,3,0,0,0
7,1,83,0,0,0,0,0,91.2,50.8,49.3,30.9,5,11.5,3,3,0,1,0
7,2,115,0,0,0,0,0,90.4,31.3,54.4,46.3,5,0.0,3,3,0,0,0
7,3,134,0,0,0,0,0,116.6,30.9,43.2,28.2,5,0.0,3,3,0,0,0
7,4,73,0,0,0,0,0,119.5,29.7,42.4,27.9,5,0.0,3,3,0,0,0
7,5,81,0,0,0,0,0,121.9,28.5,41.9,27.5,5,0.0,3,3,0,0,0
7,6,83,0,0,0,0,0,97.6,37.8,54.0,30.5,5,0.0,3,3,0,0,0
7,7,138,0,0,0,0,0,123.8,28.4,41.0,27.1,5,0.0,3,3,0,0,0
7,8,68,0,0,0,0,0,93.6,42.1,54.1,31.4,5,0.0,3,3,0,0,0
7,9,178,0,0,0,0,0,124.7,28.1,40.6,27.1,5,0.0,3,3,0,0,0
7,10,88,0,1,0,0,0,12.7,29.6,42.2,,5,0.0,3,3,0,0,0
7,11,69,0,0,0,0,0,97.3,40.6,47.6,34.7,5,846.2,3,3,0,1,0
7,12,83,0,0,0,0,1,127.9,27.3,39.8,26.2,5,0.0,3,3,0,0,0
7,13,91,0,1,0,0,0,71.8,29.6,42.0,,5,0.0,3,3,0,0,0
7,14,108,0,0,0,0,0,97.6,41.9,50.4,30.0,5,74.5,3,3,0,1,0
7,16,103,0,0,0,0,0,102.2,33.0,53.3,30.6,5,0.0,3,3,0,0,0
7,17,83,0,0,0,0,0,125.2,27.9,40.4,27.1,5,0.0,3,3,0,0,0
8,1,106,0,0,0,0,0,83.3,64.4,48.2,30.8,22,18.1,7,3,0,1,0
8,2,145,0,1,0,0,0,72.3,31.2,75.7,,22,0.0,7,3,0,0,0
8,3,89,0,0,0,0,0,112.4,34.7,43.0,28.6,22,37.7,7,3,0,1,0
8,4,91,0,0,0,0,0,119.4,29.7,42.5,27.8,22,0.0,7,3,0,0,0
8,5,91,0,0,0,0,0,114.8,31.2,43.5,29.4,22,0.0,7,3,0,0,0
8,6,106,0,0,0,0,0,120.8,29.0,42.1,27.8,22,0.0,7,3,0,0,0
8,7,150,0,0,0,0,0,120.3,29.2,41.9,28.1,22,0.0,7,3,0,0,0
8,8,142,0,0,0,0,0,116.4,29.3,42.0,31.3,22,0.0,7,3,0,0,0
8,9,105,0,0,0,0,0,121.9,28.9,41.5,27.6,22,0.0,7,3,0,0,0
8,10,94,0,0,0,0,0,109.6,29.9,49.3,29.8,22,0.0,7,3,0,0,0
8,11,125,0,1,0,0,0,14.6,32.5,42.1,,22,0.0,7,3,0,0,0
8,12,110,0,0,0,0,0,94.6,39.8,50.3,36.1,22,725.1,7,3,0,1,0
8,13,88,0,0,0,0,0,125.5,28.1,40.4,26.7,22,0.0,7,3,0,0,0
8,14,113,0,0,0,0,0,101.5,36.3,48.9,32.5,22,0.0,7,3,0,0,0
8,15,106,0,0,0,0,0,128.3,27.0,39.9,26.2,22,0.0,7,3,0,0,0
8,16,95,0,0,0,0,0,99.9,33.8,53.9,31.8,22,0.0,7,3,0,0,0
8,17,74,1,0,1,1,1,128.9,27.0,39.5,26.1,22,0.0,7,3,0,0,0
9,1,93,0,0,0,0,0,75.1,75.2,47.9,36.0,7,30.5,5,3,0,1,0
9,2,77,0,0,0,0,0,88.6,32.1,72.4,30.3,7,0.0,5,3,0,0,0
9,3,100,0,1,0,0,0,30.1,30.6,43.3,,7,0.0,5,3,0,0,0
9,4,84,0,0,0,0,0,110.2,37.8,42.9,27.7,7,302.1,5,3,0,1,0
9,5,92,0,0,0,0,0,120.5,29.8,41.9,27.5,7,0.0,5,3,0,0,0
9,6,90,0,0,0,0,0,121.2,29.3,41.7,27.5,7,0.0,5,3,0,0,0
9,7,73,0,0,0,0,0,115.5,31.6,43.3,28.5,7,0.0,5,3,0,0,0
9,8,88,0,0,0,0,0,125.4,27.9,40.5,26.7,7,0.0,5,3,0,0,0
9,9,76,0,0,0,0,0,102.0,30.3,43.7,43.1,7,0.0,5,3,0,0,0
9,10,113,0,1,0,0,0,18.3,79.3,92.3,,7,0.0,5,3,0,0,0
9,11,106,0,0,0,0,0,89.4,38.5,44.5,50.5,7,437.3,5,3,0,1,0
9,12,88,0,0,0,0,0,120.8,28.0,41.7,29.2,7,0.0,5,3,0,0,0
9,13,70,0,0,0,0,0,103.3,35.4,47.9,32.3,7,0.0,5,3,0,0,0
9,14,116,0,0,0,0,0,127.8,27.1,39.9,26.4,7,0.0,5,3,0,0,0
9,15,98,0,0,0,0,0,110.7,30.9,45.6,31.4,7,0.0,5,3,0,0,0
9,16,72,0,0,0,0,0,107.2,31.2,44.7,35.5,7,0.0,5,3,0,0,0
9,17,68,1,0,1,1,2,129.5,26.8,39.5,25.9,7,0.0,5,3,0,0,0
10,1,104,0,0,0,0,0,85.7,62.0,47.3,30.0,17,16.6,9,3,0,1,0
10,2,101,0,0,0,0,0,88.5,30.8,71.3,32.9,17,0.0,9,3,0,0,0
10,3,83,0,0,0,0,0,120.3,29.2,41.5,28.6,17,0.0,9,3,0,0,0
10,4,87,0,1,0,0,0,51.6,29.6,42.4,,17,0.0,9,3,0,0,0
10,5,92,0,0,0,0,0,109.8,36.7,43.2,28.8,17,139.0,9,3,0,1,0
10,6,97,0,0,0,0,0,119.6,29.8,42.2,27.9,17,0.0,9,3,0,0,0
10,7,138,0,0,0,0,0,120.6,29.2,42.1,27.8,17,0.0,9,3,0,0,0
10,8,105,0,0,0,0,0,121.2,28.9,42.1,27.5,17,0.0,9,3,0,0,0
10,9,105,0,0,0,0,0,94.9,28.9,64.3,32.7,17,0.0,9,3,0,0,0
10,10,106,0,0,0,0,0,122.5,28.5,41.1,27.9,17,0.0,9,3,0,0,0
10,11,103,0,1,0,0,0,16.4,33.5,80.9,,17,0.0,9,3,0,0,0
10,12,126,0,0,0,0,0,89.9,40.7,44.3,48.0,17,570.0,9,3,0,1,0
10,13,87,1,0,0,1,1,127.7,27.2,40.0,26.2,17,0.0,9,3,0,0,0
10,14,81,0,0,0,0,0,99.9,32.5,55.5,31.5,17,0.0,9,3,0,0,0
10,15,73,0,0,1,0,0,107.8,27.0,57.3,26.5,17,0.0,9,3,0,0,0
10,16,110,0,0,0,0,0,110.9,30.9,45.0,31.8,17,0.0,9,3,0,0,0
10,17,69,0,0,0,0,0,125.0,27.9,40.5,27.1,17,0.0,9,3,0,0,0
10,18,89,0,0,0,0,0,124.9,28.2,40.6,26.8,17,0.0,9,3,0,0,0
11,1,99,0,0,0,0,0,84.1,63.4,48.0,30.7,2,13.4,9,3,0,1,0
11,2,74,0,0,0,0,0,87.9,30.5,73.6,31.8,2,0.0,9,3,0,0,0
11,3,72,0,0,0,0,0,93.9,28.9,70.1,28.2,2,0.0,9,3,0,0,0
11,4,96,0,1,0,0,0,47.8,28.7,41.5,,2,0.0,9,3,0,0,0
11,6,93,0,0,0,0,0,118.3,29.9,42.3,28.8,2,0.0,9,3,0,0,0
11,7,101,0,0,0,0,0,119.7,29.5,42.0,28.3,2,0.0,9,3,0,0,0
11,8,96,0,0,0,0,0,121.3,29.0,41.8,27.6,2,0.0,9,3,0,0,0
11,9,94,0,0,0,0,0,111.8,29.4,47.4,29.9,2,0.0,9,3,0,0,0
11,10,102,0,0,0,0,0,119.1,28.4,41.5,30.5,2,0.0,9,3,0,0,0
11,11,77,0,1,0,0,0,17.6,32.5,91.3,,2,0.0,9,3,0,0,0
11,12,69,0,0,0,0,0,96.3,40.0,47.3,36.8,2,511.1,9,3,0,1,0
11,13,94,0,0,0,0,0,124.8,28.2,40.6,26.9,2,0.0,9,3,0,0,0
11,14,103,0,0,0,0,0,106.2,35.5,47.3,29.7,2,0.0,9,3,0,0,0
11,15,71,1,0,1,1,1,127.3,27.4,39.9,26.6,2,0.0,9,3,0,0,0
11,16,97,0,0,0,0,0,96.4,35.6,50.9,37.4,2,0.0,9,3,0,0,0
11,17,100,0,0,0,0,0,95.3,36.6,53.4,35.3,2,0.0,9,3,0,0,0
11,18,90,0,0,0,0,0,125.7,27.9,40.4,26.8,2,0.0,9,3,0,0,0
12,1,99,0,0,0,0,0,88.6,52.9,50.0,31.9,21,9.2,3,3,0,1,0
12,2,83,0,0,0,0,0,88.1,31.4,63.8,40.4,21,0.0,3,3,0,0,0
12,3,68,0,0,0,0,0,117.4,30.1,42.9,28.8,21,0.0,3,3,0,0,0
12,4,93,0,0,0,0,0,118.7,30.0,42.1,28.5,21,0.0,3,3,0,0,0
12,5,110,0,0,0,0,0,107.9,30.9,47.2,32.5,21,0.0,3,3,0,0,0
12,6,78,0,0,0,0,0,122.1,29.1,41.3,27.5,21,0.0,3,3,0,0,0
12,7,73,0,0,0,0,0,123.4,28.4,41.0,27.4,21,0.0,3,3,0,0,0
12,8,72,0,0,0,0,0,92.8,33.8,57.6,37.3,21,0.0,3,3,0,0,0
12,9,101,0,0,0,0,0,124.6,28.2,40.8,27.0,21,0.0,3,3,0,0,0
12,10,88,0,1,0,0,0,47.0,30.2,43.6,,21,0.0,3,3,0,0,0
12,12,71,0,0,0,0,0,98.2,40.9,47.1,33.6,21,502.2,3,3,0,1,0
12,13,73,0,0,0,0,0,127.0,27.7,39.9,26.4,21,0.0,3,3,0,0,0
12,14,72,0,1,0,0,0,67.7,29.2,43.7,,21,0.0,3,3,0,0,0
12,15,70,0,0,0,0,0,97.2,39.0,51.3,32.5,21,83.6,3,3,0,1,0
12,16,103,1,0,1,1,1,128.4,27.3,39.5,26.3,21,0.0,3,3,0,0,0
12,17,84,0,0,0,0,0,107.0,30.5,48.0,33.2,21,0.0,3,3,0,0,0
12,18,95,0,0,0,0,0,126.1,27.8,40.2,26.8,21,0.0,3,3,0,0,0
13,1,73,0,0,0,0,0,79.5,69.7,48.6,32.0,6,25.0,1,3,0,1,0
13,2,73,0,0,0,0,0,83.5,32.1,76.7,34.2,6,0.0,1,3,0,0,0
13,3,73,0,0,0,0,0,115.5,30.5,43.6,29.3,6,0.0,1,3,0,0,0
13,4,82,0,0,0,0,0,120.5,29.5,41.6,28.0,6,0.0,1,3,0,0,0
13,5,91,0,0,0,0,0,121.2,28.7,41.9,27.9,6,0.0,1,3,0,0,0
13,6,69,0,0,0,0,0,122.2,28.9,41.4,27.4,6,0.0,1,3,0,0,0
13,7,94,0,0,0,0,0,107.5,33.8,46.3,31.0,6,0.0,1,3,0,0,0
13,8,87,0,0,0,0,0,122.9,28.6,41.1,27.4,6,0.0,1,3,0,0,0
13,9,149,0,0,0,0,0,109.3,28.3,48.3,32.7,6,0.0,1,3,0,0,0
13,10,87,0,0,0,0,0,123.7,28.2,41.0,27.4,6,0.0,1,3,0,0,0
13,11,76,0,1,0,0,0,14.0,30.5,41.1,,6,0.0,1,3,0,0,0
13,12,83,0,0,0,0,0,89.2,39.3,46.7,47.8,6,761.0,1,3,0,1,0
13,13,130,0,0,0,0,0,115.4,28.8,45.7,29.0,6,0.0,1,3,0,0,0
13,14,86,0,0,0,0,0,124.8,28.0,40.7,27.0,6,0.0,1,3,0,0,0
13,15,82,0,0,0,0,0,111.4,33.3,45.0,28.9,6,0.0,1,3,0,0,0
13,16,93,0,0,0,1,0,126.3,27.7,39.9,27.0,6,0.0,1,3,0,0,0
13,17,73,0,0,0,0,0,109.2,32.7,46.9,29.8,6,0.0,1,3,0,0,0
13,18,169,1,0,1,0,1,126.8,27.1,40.7,26.4,6,0.0,1,3,0,0,0
13,19,92,0,0,0,0,0,115.2,27.8,43.8,32.1,6,0.0,1,3,0,0,0
14,1,72,0,0,0,0,0,64.8,103.9,50.0,30.5,10,62.6,1,3,0,1,0
14,2,101,0,0,0,0,0,87.9,64.1,43.2,28.5,10,0.0,1,3,0,0,0
14,3,100,0,0,0,0,0,120.6,29.5,42.0,27.6,10,0.0,1,3,0,0,0
14,4,89,0,0,0,0,0,114.8,28.8,41.2,34.1,10,0.0,1,3,0,0,0
14,5,129,0,0,0,0,0,121.0,28.3,41.4,29.1,10,0.0,1,3,0,0,0
14,6,103,0,0,0,0,0,118.1,31.0,42.3,27.8,10,0.0,1,3,0,0,0
14,7,91,0,0,0,0,0,121.1,29.3,41.8,27.6,10,0.0,1,3,0,0,0
14,8,99,0,0,0,0,0,120.9,28.6,42.5,27.7,10,0.0,1,3,0,0,0
14,9,101,0,0,0,0,0,120.0,29.0,42.1,28.5,10,0.0,1,3,0,0,0
14,10,70,0,0,0,0,0,119.6,28.4,43.2,28.2,10,0.0,1,3,0,0,0
14,11,73,0,0,0,0,0,124.1,28.2,41.0,27.1,10,0.0,1,3,0,0,0
14,12,71,0,1,0,0,0,16.1,28.0,41.0,,10,0.0,1,3,0,0,0
14,13,89,0,0,0,0,0,91.1,40.0,46.4,44.8,10,635.3,1,3,0,1,0
14,14,187,1,0,0,1,0,128.1,27.4,39.6,26.3,10,0.0,1,3,0,0,0
14,15,97,0,1,0,0,0,54.5,27.8,43.9,,10,0.0,1,3,0,0,0
14,16,72,0,0,0,0,0,105.5,34.1,48.2,30.9,10,124.2,1,3,0,1,0
14,17,92,0,0,1,0,1,128.0,26.8,40.3,26.2,10,0.0,1,3,0,0,0
14,18,93,0,0,0,0,0,117.9,27.5,45.1,28.8,10,0.0,1,3,0,0,0
15,1,90,0,0,0,0,0,63.5,108.1,48.6,31.6,18,67.2,6,3,0,1,0
15,2,69,0,0,0,0,0,88.5,63.2,43.8,28.1,18,0.0,6,3,0,0,0
15,3,90,0,0,0,0,0,116.5,29.9,45.0,27.7,18,0.0,6,3,0,0,0
15,4,70,0,0,0,0,0,120.4,29.2,42.5,27.5,18,0.0,6,3,0,0,0
15,5,88,0,0,0,0,0,119.9,29.0,42.4,28.2,18,0.0,6,3,0,0,0
15,6,120,0,0,0,0,0,97.4,32.7,59.8,30.1,18,0.0,6,3,0,0,0
15,7,72,0,1,0,0,0,26.9,31.9,45.4,,18,0.0,6,3,0,0,0
15,8,104,0,0,0,0,0,95.3,35.8,44.8,44.8,18,344.7,6,3,0,1,0
15,9,96,0,1,0,0,0,18.2,78.0,91.6,,18,0.0,6,3,0,0,0
15,10,69,0,0,0,0,0,87.2,43.4,45.2,48.4,18,439.3,6,3,0,1,0
15,11,72,0,0,0,0,0,124.4,28.4,40.7,26.8,18,0.0,6,3,0,0,0
15,12,70,0,0,0,0,0,121.7,29.0,41.9,27.3,18,0.0,6,3,0,0,0
15,13,122,0,0,0,0,0,121.2,29.2,41.8,27.6,18,0.0,6,3,0,0,0
15,14,84,0,0,0,0,0,109.6,33.4,43.9,31.8,18,0.0,6,3,0,0,0
15,15,93,1,0,1,1,1,127.3,27.4,40.0,26.4,18,0.0,6,3,0,0,0
15,16,74,0,0,0,0,0,119.8,28.6,42.1,28.9,18,0.0,6,3,0,0,0
16,1,90,0,0,0,0,0,76.7,73.1,47.9,34.6,16,28.4,0,3,0,1,0
16,2,85,0,0,0,0,0,88.7,30.6,74.9,29.2,16,0.0,0,3,0,0,0
16,3,85,0,0,0,0,0,118.9,29.6,42.7,28.1,16,0.0,0,3,0,0,0
16,4,94,0,0,0,0,0,119.5,29.4,42.7,27.8,16,0.0,0,3,0,0,0
16,5,117,0,0,0,0,0,111.7,29.3,42.3,35.3,16,0.0,0,3,0,0,0
16,6,88,0,0,0,0,0,122.8,28.7,41.3,27.3,16,0.0,0,3,0,0,0
16,7,114,0,0,0,0,0,123.6,28.2,41.2,27.1,16,0.0,0,3,0,0,0
16,8,69,0,1,0,0,0,54.2,31.9,42.5,,16,0.0,0,3,0,0,0
16,9,100,0,0,0,0,0,117.2,31.9,42.1,27.9,16,125.1,0,3,0,1,0
16,10,108,0,0,0,0,0,124.6,28.1,40.9,26.9,16,0.0,0,3,0,0,0
16,11,86,0,1,0,0,0,15.8,27.8,41.0,,16,0.0,0,3,0,0,0
16,12,83,0,0,0,0,0,89.4,41.0,43.3,49.3,16,659.3,0,3,0,1,0
16,13,90,0,0,0,0,0,127.5,27.2,40.0,26.5,16,0.0,0,3,0,0,0
16,14,94,0,1,0,0,0,38.6,28.7,42.3,,16,0.0,0,3,0,0,0
16,15,95,0,0,0,0,0,104.3,37.3,48.8,28.5,16,219.8,0,3,0,1,0
16,16,72,1,0,1,1,1,128.3,27.0,39.7,26.4,16,0.0,0,3,0,0,0
17,1,84,0,0,0,0,0,73.6,78.1,48.9,35.2,11,34.8,11,3,0,1,0
17,2,72,0,0,0,0,0,87.6,32.9,70.9,32.6,11,0.0,11,3,0,0,0
17,3,90,0,0,0,0,0,117.7,30.4,43.0,28.1,11,0.0,11,3,0,0,0
17,4,144,0,0,0,0,0,119.1,29.9,42.5,27.9,11,0.0,11,3,0,0,0
17,5,97,0,0,0,0,0,122.1,29.1,41.4,27.3,11,0.0,11,3,0,0,0
17,6,104,0,0,0,0,0,122.8,28.6,41.4,27.2,11,0.0,11,3,0,0,0
17,7,89,0,0,0,0,0,91.2,36.6,60.3,34.0,11,0.0,11,3,0,0,0
17,8,94,0,0,0,0,0,123.5,28.6,41.1,27.0,11,0.0,11,3,0,0,0
17,9,69,0,0,0,0,0,123.0,28.3,41.1,27.7,11,0.0,11,3,0,0,0
17,10,98,0,1,0,0,0,12.6,29.4,42.9,,11,0.0,11,3,0,0,0
17,11,109,0,0,0,0,0,88.8,39.7,45.3,49.6,11,858.0,11,3,0,1,0
17,12,100,0,0,0,0,0,107.3,33.3,49.5,28.5,11,0.0,11,3,0,0,0
17,13,85,0,0,0,0,0,126.7,27.9,40.1,26.3,11,0.0,11,3,0,0,0
17,14,70,0,1,0,0,0,64.3,30.0,46.4,,11,0.0,11,3,0,0,0
17,15,92,0,0,0,0,0,94.4,46.2,48.2,32.2,11,89.7,11,3,0,1,0
17,16,78,1,0,1,2,1,128.7,27.3,39.4,26.1,11,0.0,11,3,0,0,0
18,1,104,0,0,0,0,0,81.4,66.5,50.4,29.9,4,21.4,4,3,0,1,0
18,2,134,0,0,0,0,0,87.9,30.6,75.1,30.1,4,0.0,4,3,0,0,0
18,3,70,0,0,0,0,0,120.4,29.4,41.9,27.9,4,0.0,4,3,0,0,0
18,4,71,0,1,0,0,0,44.1,28.7,41.4,,4,0.0,4,3,0,0,0
18,5,95,0,0,0,0,0,108.4,37.3,44.5,28.5,4,181.1,4,3,0,1,0
18,6,83,0,0,0,0,0,109.0,31.0,44.8,33.7,4,0.0,4,3,0,0,0
18,7,93,0,0,0,0,0,124.1,28.3,40.9,27.0,4,0.0,4,3,0,0,0
18,8,95,0,0,0,0,0,118.7,29.6,42.5,28.5,4,0.0,4,3,0,0,0
18,9,100,0,0,0,0,0,118.9,29.9,42.4,28.2,4,0.0,4,3,0,0,0
18,10,135,0,1,0,0,0,15.3,40.0,72.4,,4,0.0,4,3,0,0,0
18,11,95,0,0,0,0,0,92.7,40.4,48.1,40.4,4,627.5,4,3,0,1,0
18,12,151,0,0,0,0,0,127.7,27.3,39.8,26.4,4,0.0,4,3,0,0,0
18,13,107,0,1,0,0,0,38.9,29.8,45.3,,4,0.0,4,3,0,0,0
18,14,74,0,0,0,0,0,113.7,34.0,43.1,28.0,4,209.0,4,3,0,1,0
18,15,105,1,0,1,1,1,128.9,26.9,39.6,26.2,4,0.0,4,3,0,0,0
18,16,93,0,0,0,0,0,95.6,41.2,52.6,31.2,4,0.0,4,3,0,0,0
0,1,91,0,0,0,0,0,78.3,70.5,48.7,33.5,8,23.7,4,3,0,1,0
0,2,100,0,0,0,0,0,87.5,30.2,76.8,29.5,8,0.0,4,3,0,0,0
0,3,82,0,0,0,0,0,122.2,28.9,41.4,27.5,8,0.0,4,3,0,0,0
0,4,176,0,1,0,0,0,46.2,28.4,41.1,,8,0.0,4,3,0,0,0
0,5,121,0,0,0,0,0,109.1,36.3,44.0,29.1,8,170.1,4,3,0,1,0
0,6,73,0,0,0,0,0,116.2,29.7,45.1,28.0,8,0.0,4,3,0,0,0
0,7,98,0,0,0,0,0,123.6,28.3,40.9,27.5,8,0.0,4,3,0,0,0
0,8,97,0,0,0,0,0,119.7,29.8,42.1,27.9,8,0.0,4,3,0,0,0
0,9,98,0,0,0,0,0,120.0,29.4,42.3,27.8,8,0.0,4,3,0,0,0
0,10,69,0,0,0,0,0,109.5,29.7,47.6,31.7,8,0.0,4,3,0,0,0
0,11,102,0,1,0,0,0,17.2,28.0,90.5,,8,0.0,4,3,0,0,0
0,12,145,0,0,0,0,0,93.0,37.6,47.9,42.9,8,533.5,4,3,0,1,0
0,13,84,0,0,0,0,0,128.5,27.1,39.7,26.2,8,0.0,4,3,0,0,0
0,14,75,0,1,0,0,0,42.4,29.0,42.4,,8,0.0,4,3,0,0,0
0,15,99,0,0,0,0,0,111.6,32.9,44.6,29.6,8,187.8,4,3,0,1,0
0,16,72,1,0,1,1,1,129.3,26.8,39.5,26.0,8,0.0,4,3,0,0,0
0,17,83,0,0,0,0,0,115.4,29.1,45.8,28.7,8,0.0,4,3,0,0,0
19,1,85,0,0,0,0,0,72.2,81.4,49.2,34.9,13,38.2,10,3,0,1,0
19,2,125,0,1,0,0,0,68.0,34.2,68.8,,13,0.0,10,3,0,0,0
19,3,89,0,0,0,0,0,107.9,37.8,43.8,29.2,13,50.6,10,3,0,1,0
19,4,72,0,0,0,0,0,120.8,29.7,41.6,27.6,13,0.0,10,3,0,0,0
19,5,89,0,0,0,0,0,122.4,28.9,41.5,27.2,13,0.0,10,3,0,0,0
19,6,70,0,0,0,0,0,114.6,32.6,43.4,28.3,13,0.0,10,3,0,0,0
19,7,73,0,0,0,0,0,117.7,30.4,42.3,28.7,13,0.0,10,3,0,0,0
19,8,73,0,0,0,0,0,119.5,29.9,42.1,28.0,13,0.0,10,3,0,0,0
19,9,120,0,0,0,0,0,120.8,29.5,41.7,27.7,13,0.0,10,3,0,0,0
