index,edible-poisonous,cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season,fold
26957,0,8.18,3,1,0,2,5,7.16,17.04,5,0,0,0,2,3
26958,1,13.37,0,1,1,6,3,8.4,28.43,3,0,0,0,2,2
26959,1,7.33,4,5,0,4,5,12.17,11.73,5,1,2,0,2,3
26962,1,5.83,5,6,0,5,6,3.25,6.54,3,0,0,0,2,2
26963,1,0.73,0,1,0,3,4,4.17,1.08,11,0,0,0,0,4
26965,1,6.64,6,1,0,4,5,7.32,13.49,5,1,1,0,2,4
26966,1,8.44,6,1,0,4,5,9.54,18.2,5,1,1,0,0,0
26969,1,6.11,3,9,0,2,5,15.21,7.87,1,0,0,0,0,3
26970,1,3.01,0,6,0,5,3,3.6,6.08,6,0,0,4,0,2
26971,0,8.98,0,7,0,2,5,6.16,14.0,5,0,0,0,2,4
26972,0,11.7,0,1,1,6,3,11.03,24.14,1,0,0,0,2,4
26973,1,4.01,0,3,0,3,5,5.48,3.64,3,1,7,6,2,2
26974,0,6.3,0,1,0,4,4,5.17,10.02,1,0,0,0,2,0
26975,1,0.71,0,1,0,3,4,3.99,1.06,11,0,0,0,0,1
26976,0,3.73,3,6,0,3,3,4.78,4.55,1,0,0,0,1,1
26978,1,4.3,3,5,0,1,4,4.41,3.04,1,0,0,2,0,1
26979,1,6.21,0,9,0,3,3,8.69,11.19,9,1,3,0,0,3
26981,1,2.14,4,11,0,3,11,7.56,2.28,1,0,0,2,0,3
26982,0,3.73,2,2,0,0,0,4.33,17.24,1,0,0,1,1,1
26984,0,5.24,0,1,0,3,1,6.23,5.48,2,1,2,0,2,4
26985,0,7.72,0,1,0,4,1,4.9,13.53,5,1,2,3,2,4
26986,1,1.55,4,1,0,3,1,4.79,1.66,1,0,0,6,0,2
26987,0,7.2,0,1,1,6,2,11.43,24.0,5,0,0,0,0,1
26988,1,3.12,5,2,0,5,5,2.88,6.26,5,0,0,2,0,0
26989,0,6.97,5,1,0,5,5,6.0,8.68,5,0,0,1,0,0
26990,1,6.74,1,9,0,0,0,2.85,22.17,1,0,0,0,1,1
26991,1,0.81,0,4,0,3,4,3.99,0.98,11,0,0,0,0,2
26992,1,11.25,5,4,1,5,4,8.45,16.59,4,1,0,0,0,0
26994,0,53.38,1,3,0,6,3,5.55,29.27,1,0,0,0,1,4
26997,1,6.59,5,3,1,5,6,5.04,12.26,5,1,0,0,2,4
26998,0,4.57,0,5,0,4,4,4.93,12.07,5,1,6,2,0,1
27000,1,7.04,6,1,0,6,5,8.62,25.49,1,0,0,0,2,1
27001,1,11.86,0,1,0,3,5,11.05,36.26,5,0,0,0,2,0
27002,0,6.24,3,1,0,4,4,5.4,13.1,5,1,2,3,2,0
27003,0,6.18,0,10,0,2,5,6.34,9.01,1,0,0,1,3,0
27004,0,7.67,0,9,0,2,5,7.6,20.81,5,0,0,0,2,2
27005,1,4.49,5,6,0,5,3,2.55,5.08,3,0,0,6,0,4
27008,0,4.83,1,1,0,0,0,7.97,40.71,1,0,0,1,3,1
27009,0,7.25,0,3,1,2,3,7.09,17.01,5,0,0,0,2,0
27010,1,7.29,5,2,1,5,5,4.56,11.19,2,0,0,0,0,3
27012,0,0.99,2,1,1,3,4,4.77,1.03,1,0,0,0,2,4
27014,1,3.72,5,12,0,3,5,3.98,6.39,5,0,0,0,0,3
27015,0,6.14,5,3,0,0,0,5.88,12.94,3,0,0,0,2,1
27017,1,8.6,3,3,0,1,3,7.92,17.55,9,0,0,0,0,0
27018,1,6.69,3,3,0,2,3,6.8,12.1,5,0,0,0,2,3
27019,1,1.6,0,3,0,5,1,2.17,2.66,1,0,0,6,0,4
27020,1,8.43,3,1,1,5,1,4.99,13.13,1,0,0,6,2,0
27021,1,1.49,0,1,0,5,1,2.21,2.59,1,0,0,0,0,2
27022,0,9.61,0,7,0,2,5,7.64,19.67,5,0,0,0,0,0
27023,0,2.43,3,1,0,3,4,7.86,3.77,1,0,0,6,2,1
27024,1,3.09,4,3,0,3,8,5.51,6.71,3,0,0,4,0,2
27025,1,3.0,0,5,0,3,5,4.63,2.66,5,0,0,2,0,2
27028,1,6.96,0,2,1,2,12,9.49,20.04,2,0,0,0,0,3
27030,0,6.82,0,3,1,6,3,5.77,11.83,9,0,0,0,0,4
27031,0,3.43,0,5,0,5,5,3.62,5.54,5,0,0,4,0,2
27032,1,5.16,0,3,0,1,3,4.47,11.34,3,0,0,0,0,1
27033,1,0.85,0,1,0,3,4,4.65,1.19,11,0,0,0,2,3
27034,1,1.0,0,5,0,3,5,2.94,1.56,9,0,0,1,0,4
27035,0,8.63,0,10,0,5,10,6.52,12.13,5,0,0,2,0,3
27037,1,5.58,0,6,0,3,1,4.66,6.22,1,1,3,0,3,3
27038,0,8.72,0,3,1,2,3,7.74,16.44,5,0,0,0,2,2
27040,1,9.67,0,2,1,2,12,9.51,20.5,12,0,0,0,0,4
27041,0,10.94,3,5,0,1,5,7.86,34.59,5,0,0,4,1,0
27042,0,3.97,3,1,0,5,6,6.4,8.37,5,0,0,0,3,4
27043,0,5.69,0,1,0,2,5,6.53,9.24,1,0,0,1,3,0
27046,1,13.13,0,1,0,4,5,10.89,16.43,5,1,6,0,0,4
27047,1,8.8,0,4,0,1,4,5.41,11.83,4,0,0,0,0,3
27048,0,4.22,3,1,0,4,4,3.83,11.03,5,1,7,3,0,2
27049,0,6.4,3,11,0,1,5,5.26,10.32,2,0,0,0,2,0
27050,0,6.36,3,1,0,4,1,4.31,12.61,5,1,7,3,0,0
27051,1,3.5,4,12,0,3,12,5.06,4.25,12,0,0,1,0,1
27052,0,7.33,5,5,0,5,5,3.71,10.42,5,0,0,0,0,4
27053,1,5.04,0,4,0,2,5,5.65,7.14,5,0,0,0,0,4
27054,1,4.02,3,5,0,3,5,2.62,3.4,5,0,0,0,0,4
27055,1,7.61,3,9,0,2,5,6.94,18.99,5,0,0,0,0,2
27056,1,9.2,6,1,0,6,5,8.32,28.28,1,0,0,0,0,1
27057,0,4.91,0,3,1,2,3,5.53,11.85,5,0,0,0,2,4
27058,1,3.7,3,5,0,1,4,3.95,2.6,1,0,0,2,0,1
27059,1,3.26,3,3,0,3,3,5.21,6.07,3,0,0,2,0,2
27061,0,9.7,3,7,0,5,5,2.31,15.54,5,0,0,0,3,4
27062,1,10.96,0,2,1,2,1,10.04,22.69,1,0,0,0,0,0
27064,1,4.03,3,1,0,2,9,5.26,4.53,3,0,0,1,0,4
27065,1,6.86,3,1,0,5,3,6.08,10.6,1,0,0,0,0,3
27066,1,8.95,5,3,1,5,6,5.32,11.98,5,1,0,0,0,3
27067,1,12.66,3,1,1,5,1,6.34,14.23,1,0,0,0,0,1
27068,1,6.4,0,1,0,1,2,5.36,7.01,1,0,0,0,0,3
27069,0,11.01,3,1,0,3,5,9.04,22.55,5,0,0,1,0,4
27070,0,3.68,0,3,0,2,12,6.63,4.17,5,0,0,0,2,0
27072,1,3.2,3,6,0,3,3,3.63,6.48,6,0,0,4,0,3
27073,1,7.83,0,8,1,5,1,5.23,13.85,1,0,0,6,0,0
27075,0,6.31,0,11,0,3,5,4.27,12.24,5,0,0,0,2,1
27076,1,3.74,3,1,0,2,4,8.85,4.45,1,0,0,0,0,1
27077,1,7.31,0,8,1,1,5,6.36,14.66,1,0,0,0,2,2
27078,1,11.5,0,6,0,3,3,11.77,23.97,6,1,7,0,3,3
27079,0,5.83,0,1,0,3,3,8.53,6.52,6,0,0,0,3,3
27080,1,13.58,0,2,0,1,4,8.45,18.3,1,0,0,0,0,2
27081,1,2.68,2,5,0,3,5,4.65,4.01,12,0,0,5,0,1
27082,1,4.28,3,3,0,2,5,5.12,6.54,5,0,0,0,0,2
27083,1,7.35,3,3,0,2,3,6.35,12.0,5,0,0,0,0,0
27084,0,5.76,3,6,0,3,3,7.61,5.8,6,0,0,0,0,1
27085,1,14.97,0,3,0,1,4,7.41,17.2,1,0,0,0,0,1
27086,0,22.69,6,1,0,6,3,17.97,70.37,1,0,0,0,2,1
27087,0,7.05,0,1,0,3,5,6.73,13.43,5,0,0,0,2,4
27088,1,8.67,0,1,0,3,1,11.32,16.18,1,0,0,6,0,0
27089,0,2.67,5,12,1,5,4,4.15,5.43,1,0,0,0,2,2
27090,1,5.42,5,1,0,6,1,3.76,5.14,1,1,0,0,2,3
27091,1,1.82,0,7,0,3,5,2.63,2.14,5,0,0,2,2,0
27092,1,13.25,0,1,1,6,9,9.54,29.52,3,0,0,0,2,2
27093,1,7.76,0,4,0,1,4,4.42,10.32,4,0,0,0,3,0
27094,1,4.84,0,5,0,1,4,4.47,3.76,1,0,0,2,0,3
27095,0,10.62,3,2,0,5,5,2.4,13.81,5,0,0,0,3,1
27096,0,7.34,3,3,0,3,5,6.33,17.23,5,0,0,0,2,4
27097,0,2.92,4,1,0,2,5,4.3,2.9,3,0,0,2,0,1
27098,1,3.09,0,1,0,1,1,5.66,8.8,5,1,3,0,0,4
27100,1,20.55,5,5,1,5,5,7.52,30.81,5,0,0,0,3,3
27101,0,3.89,3,1,0,5,6,5.95,7.98,6,0,0,0,3,2
27103,0,18.65,5,1,0,3,11,6.78,21.74,5,0,0,0,0,4
27104,0,11.5,0,1,1,6,3,6.74,21.56,1,0,0,0,0,2
27105,0,4.38,0,4,0,3,9,5.8,7.63,6,0,0,2,2,2
27106,1,3.88,0,5,0,1,4,4.41,3.51,1,0,0,2,0,3
27107,1,6.9,5,1,1,5,3,4.98,8.2,1,0,0,0,0,4
27109,1,8.02,3,3,0,2,1,6.92,12.89,5,0,0,0,2,0
27111,1,7.7,0,1,0,4,5,8.22,16.29,5,1,1,0,2,1
27112,1,5.75,0,4,0,1,4,3.79,9.18,4,0,0,0,3,1
27113,0,12.16,0,1,0,6,3,10.61,56.33,1,0,0,0,2,2
27114,0,7.02,0,1,1,6,2,10.12,22.44,5,0,0,0,2,1
27115,1,5.97,3,1,0,6,1,3.91,6.6,1,1,0,0,2,2
27116,1,6.77,5,9,1,5,5,7.12,8.83,1,0,0,0,0,0
27118,1,16.92,0,9,0,4,5,18.3,18.81,5,1,4,0,3,0
27119,0,9.2,0,3,1,2,3,7.46,16.34,5,0,0,0,0,0
27121,0,6.82,0,1,0,3,1,5.86,4.96,2,1,2,0,2,1
27122,1,15.65,5,1,0,5,3,6.59,39.3,1,0,0,0,2,0
27123,1,3.01,4,8,0,3,3,4.92,5.17,3,0,0,4,2,4
27124,1,9.27,0,1,0,3,1,11.42,17.31,1,0,0,0,0,2
27125,0,3.94,0,2,0,1,2,4.16,6.88,5,0,0,0,2,4
27128,1,6.28,0,1,0,4,5,7.72,11.83,5,1,1,0,0,1
27129,0,8.13,3,11,0,3,5,4.13,13.56,5,0,0,0,0,2
27132,0,3.17,0,1,0,3,3,5.88,4.85,1,0,0,0,0,0
27133,0,10.36,0,7,0,2,5,7.74,17.25,5,0,0,0,0,4
27134,0,4.48,3,2,0,1,5,4.61,6.94,5,0,0,0,2,3
27135,0,15.91,6,1,0,6,5,15.97,35.35,5,0,0,0,2,2
27137,1,9.12,0,1,0,3,1,11.78,15.39,1,0,0,6,0,4
27138,0,11.13,3,8,0,2,1,7.23,22.13,5,0,0,0,0,3
27140,1,0.96,0,5,0,3,5,3.21,1.48,9,0,0,0,2,4
27141,1,3.41,0,8,0,1,1,5.7,6.22,1,1,6,0,2,2
27142,0,3.22,3,6,0,3,5,6.57,5.96,1,0,0,0,3,2
27143,0,16.0,3,5,1,4,2,12.47,18.8,5,1,7,4,2,4
27144,1,9.22,0,12,1,2,12,9.45,21.59,1,0,0,0,0,4
27145,1,1.89,0,7,0,3,5,3.62,2.31,5,0,0,2,2,1
27146,1,3.96,0,1,0,3,5,5.77,3.63,3,1,7,2,2,1
27147,0,6.38,0,1,0,4,4,3.93,9.49,1,0,0,0,0,0
27148,1,9.61,1,9,0,0,0,2.64,23.35,1,0,0,0,1,0
27149,0,11.98,3,7,0,5,3,2.71,15.83,5,0,0,0,3,3
27150,1,5.38,0,9,0,3,3,8.13,9.6,9,1,3,0,0,0
27151,0,9.89,0,1,1,4,4,9.01,17.81,5,1,1,0,0,4
27152,1,3.88,4,12,0,3,12,5.72,6.08,12,0,0,0,0,1
27153,0,9.72,3,2,0,5,3,2.29,15.34,5,0,0,0,3,2
27154,0,3.96,3,5,0,2,5,6.41,3.89,5,0,0,0,0,1
27155,1,13.88,0,3,0,3,6,14.4,24.36,3,1,7,0,0,3
27156,1,2.61,4,11,0,3,1,8.36,2.43,2,0,0,2,2,4
27157,0,10.11,0,1,1,4,4,9.3,18.51,5,1,2,1,0,0
27158,1,8.35,0,3,0,3,1,9.48,9.08,1,1,3,2,2,1
27159,0,4.1,0,5,0,5,8,5.67,7.41,8,0,0,1,2,0
27160,0,12.18,5,5,1,5,3,5.73,24.01,5,0,0,0,0,2
27161,0,4.19,0,3,0,3,6,3.58,7.81,5,0,0,0,0,2
27162,0,9.34,5,4,1,5,6,5.97,17.5,5,0,0,0,2,1
27163,1,5.56,3,3,0,1,3,5.64,14.41,3,0,0,0,0,2
27164,0,10.34,0,1,1,4,4,8.98,17.16,5,1,1,0,0,2
27165,1,2.86,1,2,0,0,0,0.0,0.0,0,0,0,0,3,0
27166,0,3.84,0,4,0,3,9,4.9,7.52,9,0,0,2,3,0
27167,1,4.6,0,3,0,2,3,4.48,10.39,3,0,0,0,0,4
27169,1,3.59,3,4,0,2,5,6.05,6.57,5,0,0,0,0,3
27170,0,7.84,3,11,0,3,5,4.61,15.64,5,0,0,0,0,3
27171,0,5.4,0,1,1,6,3,5.92,13.37,3,0,0,0,0,4
27173,0,5.6,0,1,0,4,4,5.3,9.36,1,0,0,0,2,0
27175,0,5.78,3,1,0,1,5,5.68,9.92,5,0,0,2,0,0
27177,1,10.6,0,3,0,1,4,7.19,16.41,1,0,0,0,2,4
27178,1,2.82,3,3,0,3,3,4.55,6.09,8,0,0,2,2,1
27179,1,5.0,4,9,0,4,11,7.16,7.83,6,0,0,4,2,4
27180,1,1.82,3,6,0,3,6,2.99,5.33,6,0,0,6,0,4
27181,1,2.67,0,9,0,3,4,8.92,2.7,1,0,0,0,0,3
27182,0,8.42,3,5,0,4,5,17.13,11.81,5,1,6,2,1,3
27184,1,6.37,0,1,0,3,11,7.8,7.07,1,1,3,0,0,1
27185,1,2.83,1,2,0,0,0,0.0,0.0,0,0,0,0,2,0
27186,1,6.48,5,6,0,5,6,3.59,7.31,6,0,0,0,0,3
27187,1,2.01,0,6,0,5,3,2.88,5.53,3,0,0,6,0,1
27188,0,4.58,3,2,0,1,3,4.6,7.59,5,0,0,0,2,2
27189,0,2.5,3,1,0,3,4,6.47,3.3,1,0,0,6,2,0
27190,0,11.95,5,6,1,5,6,6.79,19.28,5,0,0,0,0,3
27192,1,3.98,0,1,0,3,5,5.81,3.49,1,1,7,0,0,1
27193,1,9.52,0,3,1,6,6,6.84,25.06,12,0,0,0,0,4
27195,0,3.6,0,1,0,6,3,4.22,10.24,3,0,0,0,0,3
27196,1,15.21,3,1,0,5,3,6.03,35.25,11,0,0,0,2,4
27197,1,3.84,0,1,0,1,4,5.12,8.87,5,1,3,0,2,3
27199,0,9.21,6,1,1,4,4,9.08,17.28,5,1,2,1,0,1
27201,0,3.56,0,9,0,3,6,4.62,7.0,6,0,0,2,0,3
27202,1,8.74,1,9,0,0,0,3.43,23.95,1,0,0,0,1,2
27203,1,3.82,3,12,0,3,5,5.23,8.26,3,0,0,0,2,3
27204,1,0.63,3,6,0,5,6,4.64,0.99,3,0,0,2,2,1
27206,1,13.03,3,9,0,4,5,17.05,17.07,5,1,1,0,3,1
27207,0,4.12,0,3,0,3,6,5.11,10.79,5,0,0,0,0,3
27208,1,2.56,4,3,0,3,8,4.48,5.4,8,0,0,4,0,4
27209,1,7.33,3,4,0,1,4,4.52,10.9,4,0,0,0,3,4
27210,0,4.02,0,1,0,6,1,4.09,9.95,1,0,0,0,0,1
27211,1,1.56,4,1,0,3,1,5.06,1.61,1,0,0,2,2,4
27212,0,8.75,0,11,0,3,5,4.71,16.39,5,0,0,0,2,4
27213,1,5.05,5,12,0,3,5,4.92,8.49,3,0,0,0,2,0
27214,1,7.07,3,1,0,2,5,9.07,10.03,5,0,0,0,2,1
27215,0,7.03,5,4,1,5,6,6.12,18.15,5,0,0,0,2,0
27216,1,9.23,3,1,0,2,5,11.32,13.36,5,0,0,0,2,3
27217,0,7.91,0,5,0,5,5,3.35,8.92,5,0,0,2,2,0
27218,0,5.35,0,1,0,4,4,5.41,9.71,1,0,0,0,0,0
27219,0,12.24,0,1,1,6,3,9.03,23.13,1,0,0,0,2,1
27220,1,4.18,0,1,0,2,4,9.73,4.22,4,0,0,1,0,2
27221,1,8.51,0,3,1,6,6,8.74,25.84,9,0,0,0,2,2
27222,1,7.86,5,2,1,5,5,4.61,12.47,8,0,0,0,2,4
27223,1,8.82,3,9,0,1,3,8.65,19.59,3,0,0,0,0,1
27224,1,7.83,5,1,1,5,5,5.44,8.59,9,0,0,0,0,4
27225,1,2.95,1,11,0,0,0,3.09,15.22,1,0,0,0,0,1
27226,0,8.29,6,1,0,3,5,8.43,14.72,2,0,0,0,2,0
27227,0,7.94,0,9,1,6,3,6.21,13.37,3,0,0,0,0,3
27228,1,8.37,4,5,0,4,5,13.02,12.56,5,1,6,0,2,4
27229,0,6.74,0,3,0,3,5,5.34,14.4,5,0,0,0,3,4
27231,1,6.14,5,1,1,5,5,7.1,8.83,9,0,0,0,0,1
27232,1,1.59,4,1,0,3,1,4.49,1.49,1,0,0,2,0,0
27235,0,7.63,0,3,1,6,8,5.77,11.72,3,0,0,0,0,2
27236,1,5.76,0,2,1,1,5,5.78,17.68,5,0,0,0,0,1
27237,1,1.05,0,5,0,3,5,3.02,1.49,1,0,0,1,2,0
27238,0,9.14,5,6,1,5,6,5.54,16.6,5,0,0,0,0,1
27239,1,6.41,0,1,0,3,11,7.52,7.28,1,1,3,2,0,3
27241,0,8.35,3,12,0,3,5,4.79,15.31,5,0,0,0,0,0
27243,1,10.82,0,1,0,1,3,7.12,17.12,1,0,0,0,0,3
27244,0,4.46,0,1,0,6,1,6.28,11.55,1,0,0,0,2,3
27246,1,3.99,2,5,1,2,8,4.73,11.19,5,0,0,0,0,1
27247,1,7.25,0,1,1,1,8,5.6,16.15,5,0,0,0,2,1
27248,1,4.24,1,6,0,0,0,0.0,0.0,0,1,0,0,0,2
27249,0,14.21,3,5,0,5,3,2.56,15.9,5,0,0,0,3,4
27250,0,9.68,5,6,1,5,6,6.62,17.86,5,0,0,0,2,1
27251,0,6.44,3,1,0,1,3,7.77,11.79,6,0,0,0,0,4
27252,1,8.56,0,2,1,2,12,7.85,18.07,12,0,0,0,0,0
27253,0,3.23,0,5,0,5,5,2.94,5.89,5,0,0,4,0,0
27254,1,1.63,0,3,0,5,1,2.26,2.61,1,0,0,6,2,2
27255,0,3.43,3,5,0,5,5,4.43,6.66,5,0,0,2,0,0
27256,1,13.31,0,8,1,5,1,5.99,15.38,1,0,0,6,2,0
27258,0,1.91,5,1,0,5,4,5.39,3.2,1,0,0,6,2,0
27259,0,8.17,6,1,0,3,5,7.47,14.31,5,0,0,0,2,4
27260,0,10.41,0,1,1,6,3,8.33,18.74,1,1,1,0,0,1
27261,0,1.21,0,1,0,5,5,5.16,1.4,3,0,0,6,2,0
27262,1,12.12,0,1,1,5,1,5.8,14.09,1,0,0,6,0,0
27263,1,0.79,3,6,0,5,6,4.91,1.09,3,0,0,2,0,2
27265,0,6.21,3,3,0,0,0,5.99,17.12,3,0,0,0,0,3
27266,1,5.04,4,11,0,4,3,6.19,7.35,11,0,0,4,0,4
27268,0,14.45,5,2,0,3,5,8.58,25.04,5,0,0,0,3,0
27270,1,4.27,3,1,0,2,9,6.11,4.97,1,0,0,1,2,2
27271,1,8.68,5,8,1,5,6,4.6,12.02,5,1,0,0,2,2
27272,1,1.35,4,1,0,3,1,3.68,1.15,1,0,0,6,2,3
27274,0,6.28,6,5,0,4,1,4.64,11.92,5,1,6,4,2,3
27275,0,3.13,5,1,0,0,0,6.37,8.95,3,0,0,0,0,2
27276,1,12.3,0,1,1,6,6,7.89,30.91,3,0,0,0,2,2
27277,0,6.94,0,5,0,5,4,3.51,8.8,5,0,0,0,0,2
27279,1,24.86,3,9,0,6,3,7.69,48.96,1,0,0,0,3,3
27280,1,5.12,0,1,0,3,1,4.72,6.86,6,1,3,0,3,2
27281,1,6.13,0,4,0,1,4,4.41,9.73,4,0,0,0,0,1
27282,1,9.55,0,1,0,3,1,12.31,17.82,1,0,0,6,0,3
27285,0,5.15,0,1,0,2,5,5.15,5.77,1,1,7,0,1,1
27286,0,4.28,4,2,0,3,2,5.49,3.23,2,0,0,0,2,1
27287,0,3.3,4,5,0,2,5,4.04,2.48,3,0,0,2,2,3
27288,0,1.37,2,1,0,3,2,4.7,1.6,2,0,0,0,2,2
27289,1,1.18,0,3,0,0,0,3.36,5.59,3,0,0,0,0,0
27290,0,1.19,2,9,1,3,4,6.14,1.16,1,0,0,0,2,3
27291,0,7.73,3,1,0,1,1,9.06,12.29,1,0,0,0,0,0
27292,1,6.61,0,1,0,2,5,12.27,7.14,1,0,0,0,2,0
27293,0,10.47,5,5,1,5,5,5.99,26.11,5,0,0,0,2,1
27294,1,3.64,0,1,0,3,5,6.65,3.61,1,1,7,2,0,4
27295,1,6.46,0,1,0,1,2,5.37,7.74,1,0,0,0,0,0
27296,1,2.58,0,9,0,3,4,7.39,2.69,5,0,0,0,2,3
27297,1,14.94,5,1,0,5,3,5.63,30.74,1,0,0,0,2,4
27298,1,0.68,0,9,0,3,4,3.81,0.84,11,0,0,0,0,3
27299,1,7.07,0,1,0,3,1,7.91,7.74,1,1,3,2,0,1
27300,0,3.58,3,1,0,3,2,5.58,3.71,1,0,0,0,2,0
27301,0,4.39,0,1,0,6,1,5.97,13.51,1,0,0,0,0,3
27302,1,2.78,0,6,0,3,3,2.95,4.74,6,0,0,6,0,0
27304,1,2.97,4,9,0,4,5,4.62,3.65,5,1,6,0,2,0
27305,0,3.89,0,9,0,3,9,4.24,6.72,6,0,0,4,2,0
27306,0,8.23,3,1,0,1,3,9.87,12.42,6,0,0,0,0,2
27308,1,0.96,0,5,0,3,5,3.09,1.42,9,0,0,1,2,0
27309,0,3.08,3,5,0,5,5,3.1,5.84,5,0,0,4,3,4
27310,1,6.14,5,2,1,5,2,4.54,12.12,8,0,0,0,0,2
27311,1,0.93,0,5,0,3,5,2.75,1.34,1,0,0,0,0,2
27312,1,3.09,0,5,0,5,5,4.28,2.66,5,0,0,2,2,1
27313,0,8.7,3,7,0,5,5,2.33,14.79,5,0,0,0,3,0
27314,1,3.29,0,3,0,3,5,5.67,3.45,3,1,7,6,0,3
27315,1,4.35,1,3,0,0,0,0.0,0.0,0,1,0,0,0,2
27316,0,5.91,3,1,0,1,5,5.27,8.35,1,0,0,0,0,1
27317,1,9.15,3,5,0,2,5,9.74,10.57,5,0,0,6,2,2
27318,0,5.34,2,1,0,4,5,10.85,11.28,1,0,0,0,0,3
27319,1,3.85,3,1,0,2,4,8.95,4.57,1,0,0,0,0,4
27320,0,3.31,0,3,0,3,3,3.61,8.92,5,0,0,0,0,2
27321,0,5.44,5,1,0,5,5,3.84,7.1,5,0,0,1,2,2
27322,0,4.1,0,1,0,6,1,4.8,10.18,1,0,0,0,0,4
27325,1,7.81,0,9,0,2,5,5.58,16.94,5,0,0,0,0,2
27326,1,15.66,5,1,0,5,3,6.06,38.51,1,0,0,0,2,1
27327,0,8.02,3,4,0,2,5,5.39,13.71,5,0,0,0,0,0
27329,1,0.78,0,5,0,3,5,2.36,1.31,9,0,0,1,0,2
27330,1,9.06,3,9,0,2,5,6.1,17.49,5,0,0,0,2,2
27331,1,6.59,0,1,1,1,5,5.16,15.05,1,0,0,0,2,0
27334,0,4.26,3,6,0,3,5,7.26,6.55,1,0,0,0,1,2
27339,1,7.15,0,1,0,2,3,5.51,14.91,3,0,0,0,0,4
27340,1,1.33,4,1,0,3,1,3.76,1.26,1,0,0,0,2,1
27342,0,10.27,5,5,1,5,6,6.46,17.72,5,0,0,0,2,4
27343,0,8.76,3,1,0,4,1,4.67,12.65,5,1,7,3,2,2
27344,0,5.69,0,2,0,3,1,5.55,5.51,2,1,2,0,2,2
27346,1,6.12,5,6,0,5,6,4.43,6.89,6,0,0,0,2,0
27347,1,3.34,1,2,0,0,0,2.97,13.53,1,0,0,0,2,3
27348,0,3.15,0,1,0,6,9,4.19,9.6,1,0,0,0,0,2
27349,0,8.38,0,11,0,3,5,4.25,14.36,5,0,0,0,2,4
27350,0,10.09,0,1,1,6,1,7.92,19.19,1,1,1,0,0,0
27351,0,48.75,1,3,0,6,3,7.27,28.42,11,0,0,0,1,3
27353,1,7.1,0,1,0,1,1,5.08,7.49,1,0,0,0,0,0
27354,1,11.38,0,2,0,1,3,7.79,19.37,1,0,0,0,0,4
27355,0,2.95,4,5,0,2,5,5.12,3.14,3,0,0,2,2,4
27356,1,14.85,0,1,1,6,3,7.62,23.99,3,0,0,0,0,0
27357,1,8.16,0,9,0,2,5,6.72,17.12,5,0,0,0,2,0
27358,1,2.84,1,2,0,0,0,0.0,0.0,0,0,0,0,0,4
27359,0,11.03,5,5,1,5,4,6.67,26.48,5,0,0,0,2,2
27361,1,7.63,4,5,0,4,5,12.31,12.24,5,1,6,0,0,0
27362,1,3.51,4,12,0,3,2,5.57,6.2,12,0,0,1,2,2
27363,1,3.61,0,8,0,1,2,6.34,7.87,7,1,6,2,2,4
27364,1,3.87,4,12,0,3,2,5.61,5.39,12,0,0,1,0,1
27365,0,6.91,5,1,0,5,5,5.9,7.34,5,0,0,6,2,1
27366,1,8.54,3,8,0,2,1,7.3,12.3,5,0,0,0,2,2
27367,1,9.5,5,4,1,5,4,7.41,13.82,4,1,0,0,2,4
27368,0,3.96,0,8,0,5,8,5.65,6.38,8,0,0,1,0,2
27369,0,4.34,3,1,0,2,5,5.69,9.24,1,0,0,1,0,1
27370,0,4.27,3,1,0,2,5,5.88,8.45,1,0,0,1,0,1
27372,1,4.43,3,12,0,3,5,4.49,8.52,5,0,0,0,0,4
27373,1,5.17,0,11,0,4,11,5.97,6.81,6,0,0,2,2,3
27374,1,4.48,3,1,0,2,9,5.72,5.13,1,0,0,0,0,0
27375,0,54.64,1,3,0,6,3,6.19,41.67,1,0,0,0,1,4
27376,1,2.85,5,6,1,5,3,3.81,6.18,1,0,0,0,2,3
27377,0,3.54,4,1,0,2,5,4.45,2.72,3,0,0,2,2,2
27378,0,7.61,0,11,0,3,5,4.41,14.73,5,0,0,0,0,3
27379,0,6.55,0,2,1,6,2,12.85,28.22,5,0,0,0,2,0
27380,1,14.51,3,9,0,4,5,16.7,15.98,5,1,1,0,2,4
27381,0,6.21,0,1,0,4,5,6.18,11.02,1,0,0,0,0,3
27382,0,9.25,0,1,1,4,4,9.44,18.43,5,1,1,1,0,0
27384,1,3.78,3,5,0,1,4,4.32,3.16,1,0,0,2,0,3
27385,0,3.17,0,5,0,5,5,3.93,6.1,5,0,0,4,0,1
27387,1,8.59,0,1,0,6,5,11.35,35.05,1,0,0,0,2,4
27388,0,7.08,3,11,0,1,2,5.16,10.0,2,0,0,0,0,4
27389,0,5.8,3,3,0,3,5,5.93,16.26,5,0,0,0,2,0
27390,1,3.66,1,5,0,0,0,5.35,29.85,5,1,0,5,2,2
27391,0,7.51,3,1,0,1,5,6.91,9.8,5,0,0,4,0,0
27392,0,8.0,3,4,0,2,5,6.56,15.43,5,0,0,0,2,3
27393,0,4.75,0,1,0,1,2,4.74,6.94,5,0,0,0,2,3
27395,0,7.45,0,3,1,6,3,8.5,14.95,3,0,0,0,2,0
